open,high,low,close,volume,vwap,timestamp,transactions,otc
172.78,173.71,171.6618,173.03,56377050.0,172.7427,1660622400000,515134,
172.77,176.15,172.57,174.55,79542037.0,174.3135,1660708800000,686577,
173.75,174.9,173.12,174.15,62290075.0,174.1366,1660795200000,545655,
173.03,173.74,171.3101,171.52,70336995.0,172.2302,1660881600000,573126,
169.69,169.86,167.135,167.57,68975809.0,168.2677,1661140800000,620800,
167.08,168.71,166.65,167.23,54147079.0,167.6231,1661227200000,494686,
167.32,168.11,166.245,167.53,53841524.0,167.3144,1661313600000,476970,
168.78,170.14,168.35,170.03,51218209.0,169.3503,1661400000000,465398,
170.57,171.05,163.56,163.62,78960980.0,165.9997,1661486400000,722008,
161.145,162.9,159.82,161.38,73313953.0,161.5291,1661745600000,640593,
162.13,162.56,157.72,158.91,77906197.0,159.2926,1661832000000,644671,
160.305,160.58,157.14,157.22,87991091.0,158.3972,1661918400000,606827,
156.64,158.42,154.67,157.96,74229896.0,156.5232,1662004800000,654667,
159.75,160.362,154.965,155.81,76807768.0,157.6597,1662091200000,646414,
156.47,157.09,153.69,154.53,73714843.0,155.012,1662436800000,687436,
154.825,156.67,153.61,155.96,87293824.0,155.306,1662523200000,696954,
154.64,156.36,152.68,154.46,84909447.0,154.3949,1662609600000,697264,
155.47,157.82,154.75,157.37,68081006.0,156.6625,1662696000000,532851,
159.59,164.26,159.3,163.43,104955962.0,162.4763,1662955200000,801512,
159.9,160.54,153.37,153.84,122651554.0,156.1544,1663041600000,1018108,
154.785,157.1,153.6106,155.31,87935409.0,155.2607,1663128000000,716065,
154.65,155.24,151.38,152.37,90481110.0,153.0058,1663214400000,741143,
151.21,151.35,148.37,150.7,160940131.0,150.2326,1663300800000,850351,
149.31,154.56,149.1,154.48,81474246.0,152.5543,1663560000000,671956,
153.4,158.08,153.08,156.9,107639796.0,156.1314,1663646400000,792170,
157.34,158.74,153.6,153.72,101696790.0,156.2959,1663732800000,785023,
152.38,154.47,150.91,152.74,86652542.0,152.5709,1663819200000,686879,
151.19,151.47,148.56,150.43,96029909.0,150.0222,1663905600000,766882,
149.66,153.7701,149.64,150.77,93339409.0,151.5222,1664164800000,747666,
152.74,154.72,149.945,151.76,84282741.0,152.1335,1664251200000,683776,
147.64,150.6414,144.84,149.84,146661387.0,147.5981,1664337600000,1142717,
146.1,146.72,140.68,142.48,128138237.0,142.9002,1664424000000,1067281,
141.28,143.1,138.0,138.2,124910274.0,140.3818,1664510400000,947003,
138.21,143.07,137.685,142.45,114311663.0,141.2135,1664769600000,838786,
145.03,146.22,144.26,146.1,87780064.0,145.4907,1664856000000,687504,
144.075,147.38,143.01,146.4,79269968.0,145.2495,1664942400000,605861,
145.81,147.54,145.22,145.43,68308669.0,146.0741,1665028800000,538671,
142.54,143.1,139.445,140.09,85925559.0,140.7932,1665115200000,666459,
140.42,141.89,138.5729,140.42,74899002.0,140.1978,1665374400000,620863,
139.9,141.35,138.22,138.98,77001872.0,139.5393,1665460800000,608882,
139.13,140.36,138.16,138.34,69933744.0,139.0968,1665547200000,553185,
134.99,143.59,134.37,142.99,113223975.0,139.7607,1665633600000,874139,
144.31,144.52,138.19,138.38,88597969.0,139.9229,1665720000000,689680,
141.065,142.9,140.27,142.41,85250639.0,141.9529,1665979200000,634583,
145.49,146.7,140.61,143.75,99130632.0,144.0619,1666065600000,785416,
141.69,144.9492,141.5,143.86,61757790.0,143.4441,1666152000000,511348,
143.02,145.89,142.65,143.39,64521989.0,144.2072,1666238400000,517760,
142.87,147.8479,142.649,147.27,86548459.0,145.5191,1666324800000,621571,
147.185,150.23,146.0,149.45,75981918.0,148.3743,1666584000000,653020,
150.09,152.49,149.36,152.34,74682290.0,151.4347,1666670400000,581421,
150.96,151.99,148.04,149.35,87883672.0,150.0488,1666756800000,694793,
148.07,149.046,144.13,144.8,109161970.0,145.3119,1666843200000,944053,
148.2,157.5,147.82,155.74,164762371.0,154.5822,1666929600000,1228075,
153.155,154.24,151.92,153.34,97932271.0,153.2791,1667188800000,726843,
155.08,155.45,149.13,150.65,80379345.0,150.9807,1667275200000,650595,
148.945,152.17,145.0,145.03,93604623.0,148.2186,1667361600000,788400,
142.06,142.8,138.75,138.88,97917166.0,140.1145,1667448000000,871800,
142.09,142.67,134.38,138.38,140494796.0,137.3583,1667534400000,1161631,
137.11,139.145,135.671,138.92,83364228.0,137.4671,1667797200000,715005,
140.41,141.43,137.49,139.5,89908477.0,139.5702,1667883600000,637312,
138.5,138.55,134.5933,134.87,74903262.0,135.9897,1667970000000,632982,
141.24,146.87,139.5,146.87,118854028.0,144.1322,1668056400000,875048,
145.82,150.01,144.37,149.7,93966273.0,148.1929,1668142800000,742241,
148.97,150.28,147.43,148.28,73374114.0,148.7236,1668402000000,576289,
152.215,153.59,148.5613,150.04,89868332.0,151.2356,1668488400000,703669,
149.13,149.87,147.29,148.79,64218266.0,148.6596,1668574800000,472247,
146.43,151.48,146.15,150.72,80389400.0,149.706,1668661200000,563714,
152.305,152.7,149.97,151.29,74829573.0,151.1944,1668747600000,514103,
150.16,150.37,147.715,148.01,58724070.0,148.4817,1669006800000,504777,
148.13,150.42,146.925,150.18,51804132.0,149.1957,1669093200000,405185,
149.45,151.83,149.34,151.07,58283895.0,150.7871,1669179600000,444423,
148.305,148.88,147.12,148.11,35195860.0,148.1668,1669352400000,319570,
145.14,146.64,143.38,144.22,69346522.0,144.782,1669611600000,614357,
144.29,144.81,140.355,141.17,83736803.0,142.0517,1669698000000,713280,
141.395,148.72,140.55,148.03,111314880.0,145.1721,1669784400000,707647,
148.21,149.13,146.61,148.31,71250416.0,148.105,1669870800000,525985,
145.96,148.0,145.65,147.81,65438446.0,146.8594,1669957200000,464550,
147.77,150.9199,145.77,146.63,68826442.0,147.6384,1670216400000,586791,
147.075,147.3,141.92,142.91,64727186.0,143.7902,1670302800000,537304,
142.19,143.37,140.0,140.94,69721094.0,141.1601,1670389200000,565392,
142.36,143.52,141.1,142.65,62128338.0,142.5153,1670475600000,456121,
142.34,145.57,140.9,142.16,76084511.0,143.2204,1670562000000,530236,
142.7,144.5,141.06,144.49,70462654.0,143.0063,1670821200000,492710,
149.5,149.9692,144.24,145.47,93486161.0,146.5933,1670907600000,706525,
145.35,146.655,141.16,143.21,82211182.0,144.2495,1670994000000,597870,
141.11,141.8,136.025,136.5,98463907.0,137.6359,1671080400000,879346,
136.685,137.65,133.73,134.51,160063600.0,134.9476,1671166800000,821076,
135.11,135.2,131.32,132.37,79592614.0,132.4667,1671426000000,705820,
131.39,133.25,129.89,132.3,77430718.0,131.8489,1671512400000,640693,
132.98,136.81,132.75,135.45,85927993.0,135.315,1671598800000,588684,
134.352,134.56,130.3,132.23,77696108.0,131.8997,1671685200000,643294,
130.92,132.415,129.64,131.86,63802893.0,131.1521,1671771600000,541274,
131.38,131.41,128.72,130.03,69007830.0,129.9522,1672117200000,608331,
129.67,131.0275,125.87,126.04,85438391.0,127.5918,1672203600000,762246,
127.99,130.4814,127.73,129.61,75501810.0,129.4879,1672290000000,598204,
128.41,129.95,127.43,129.93,76204209.0,128.8013,1672376400000,592655,
130.28,130.9,124.17,125.07,112117471.0,125.725,1672722000000,1021065,
126.89,128.6557,125.08,126.36,89100633.0,126.6464,1672808400000,770042,
127.13,127.77,124.76,125.02,80716808.0,126.0883,1672894800000,665458,
126.01,130.29,124.89,129.62,87754715.0,128.1982,1672981200000,711520,
130.465,133.41,129.89,130.15,70790813.0,131.6292,1673240400000,645365,
130.26,131.2636,128.12,130.73,63896155.0,129.822,1673326800000,554940,
131.25,133.51,130.46,133.49,69458949.0,132.3081,1673413200000,561278,
133.88,134.26,131.44,133.41,71379648.0,133.171,1673499600000,635331,
132.03,134.92,131.66,134.76,57809719.0,133.6773,1673586000000,537385,
134.83,137.29,134.13,135.94,63612627.0,135.7587,1673931600000,595831,
136.815,138.61,135.03,135.21,69672800.0,136.3316,1674018000000,578304,
134.08,136.25,133.77,135.27,58280413.0,134.9653,1674104400000,491674,
135.28,138.02,134.22,137.87,80200655.0,136.3762,1674190800000,552230,
138.12,143.315,137.9,141.11,81760313.0,141.2116,1674450000000,719288,
140.305,143.16,140.3,142.53,66435142.0,142.0507,1674536400000,498679,
140.89,142.43,138.81,141.86,65799349.0,140.7526,1674622800000,536505,
143.17,144.25,141.9,143.96,54105068.0,143.3429,1674709200000,472135,
143.155,147.23,143.08,145.93,70547743.0,145.8365,1674795600000,560022,
144.955,145.55,142.85,143.0,64015274.0,143.6524,1675054800000,551111,
142.7,144.34,142.28,144.29,65874459.0,143.6473,1675141200000,468170,
143.97,146.61,141.32,145.43,77663426.0,143.8723,1675227600000,693374,
148.9,151.18,148.17,150.82,118338980.0,149.3764,1675314000000,996203,
148.03,157.38,147.83,154.5,154338835.0,154.2437,1675400400000,1141350,
152.575,153.1,150.78,151.73,69771906.0,152.0939,1675659600000,583517,
150.64,155.23,150.64,154.65,83322551.0,153.4202,1675746000000,661767,
153.88,154.58,151.168,151.92,63620079.0,152.3636,1675832400000,524140,
153.775,154.33,150.42,150.87,55994243.0,152.2769,1675918800000,471973,
149.46,151.3401,149.22,151.01,57388108.0,150.4054,1676005200000,443405,
150.952,154.26,150.92,153.85,62199013.0,153.231,1676264400000,506668,
152.12,153.77,150.86,153.2,61664023.0,152.5956,1676350800000,528566,
153.11,155.5,152.88,155.33,65665252.0,154.4536,1676437200000,520574,
153.51,156.33,153.3475,153.71,68167942.0,154.7143,1676523600000,516187,
152.35,153.0,150.85,152.55,59105618.0,152.0451,1676610000000,468580,
150.2,151.3,148.405,148.48,58217230.0,149.3501,1676955600000,509342,
148.87,149.95,147.16,148.91,51008155.0,148.5494,1677042000000,429775,
150.09,150.34,147.24,149.4,48392049.0,148.8407,1677128400000,425159,
147.11,147.19,145.7202,146.71,55469606.0,146.3861,1677214800000,472221,
147.71,149.17,147.45,147.92,44998470.0,148.1344,1677474000000,418069,
147.05,149.08,146.83,147.41,50546998.0,147.7996,1677560400000,383779,
146.83,147.2285,145.01,145.31,55478991.0,145.868,1677646800000,461613,
144.38,146.71,143.9,145.91,52279761.0,145.1652,1677733200000,413238,
148.045,151.11,147.33,151.03,70725339.0,150.0304,1677819600000,558706,
153.785,156.3,153.46,153.83,87558028.0,154.6895,1678078800000,691990,
153.7,154.0299,151.13,151.6,56136378.0,152.2768,1678165200000,496631,
152.81,153.47,151.83,152.87,47204791.0,152.6973,1678251600000,405203,
153.559,154.535,150.225,150.59,53833122.0,152.4689,1678338000000,480909,
150.21,150.94,147.6096,148.5,68559600.0,149.0716,1678424400000,611457,
147.805,153.14,147.7,150.47,84457122.0,151.1835,1678680000000,760660,
151.28,153.4,150.1,152.59,72045893.0,152.1061,1678766400000,565196,
151.19,153.245,149.92,152.99,77167866.0,151.7861,1678852800000,703116,
152.16,156.46,151.64,155.85,76206919.0,154.813,1678939200000,676097,
156.08,156.74,154.28,155.0,98944633.0,155.3402,1679025600000,615778,
155.07,157.82,154.15,157.4,72711415.0,156.6059,1679284800000,628984,
157.32,159.4,156.54,159.28,73938285.0,158.3406,1679371200000,590982,
159.3,162.14,157.81,157.83,75349311.0,159.6832,1679457600000,656865,
158.83,161.5501,157.68,158.93,67482060.0,159.5685,1679544000000,614268,
158.86,160.34,157.85,160.25,59006343.0,159.2417,1679630400000,517531,
159.94,160.77,157.87,158.28,52390266.0,159.0188,1679889600000,518436,
157.97,158.49,155.98,157.65,45992152.0,156.9785,1679976000000,432447,
159.37,161.05,159.35,160.77,51305691.0,160.216,1680062400000,472077,
161.53,162.47,161.271,162.36,49210289.0,162.0209,1680148800000,456152,
162.44,165.0,161.91,164.9,68749792.0,164.0421,1680235200000,574409,
164.27,166.29,164.22,166.17,56976187.0,165.3487,1680494400000,568686,
166.595,166.84,165.11,165.63,46278295.0,165.9131,1680580800000,456306,
164.74,165.05,161.8,163.76,51511744.0,163.4912,1680667200000,533621,
162.43,164.9584,162.0,164.66,45390123.0,164.0257,1680753600000,446212,
161.42,162.03,160.08,162.03,47670382.0,161.2628,1681099200000,563913,
162.35,162.36,160.51,160.8,47494217.0,161.1314,1681185600000,490479,
161.22,162.06,159.78,160.1,50133062.0,160.8845,1681272000000,514261,
161.63,165.8,161.42,165.56,68418649.0,164.3531,1681358400000,595709,
164.59,166.32,163.82,165.21,49314480.0,165.0394,1681444800000,489551,
165.09,165.39,164.03,165.23,41516217.0,164.8044,1681704000000,483388,
166.1,167.41,165.65,166.47,49915508.0,166.3535,1681790400000,494642,
165.8,168.16,165.54,167.63,47621166.0,167.2806,1681876800000,473866,
166.09,167.87,165.56,166.65,52456377.0,166.779,1681963200000,493153,
165.05,166.4521,164.49,165.02,57736141.0,165.0754,1682049600000,520279,
165.0,165.6,163.89,165.33,41449581.0,164.9397,1682308800000,459499,
165.19,166.305,163.73,163.77,48652863.0,164.6479,1682395200000,501548,
163.055,165.28,162.8,163.76,45487296.0,163.9084,1682481600000,493403,
165.19,168.56,165.19,168.41,64898729.0,167.3197,1682568000000,575981,
168.49,169.85,167.8801,169.68,55275851.0,168.9479,1682654400000,527763,
169.28,170.45,168.64,169.59,52424936.0,169.6586,1682913600000,540745,
170.09,170.35,167.54,168.54,48425696.0,168.6978,1683000000000,509755,
169.5,170.92,167.16,167.45,65126998.0,169.013,1683086400000,610052,
164.89,167.04,164.31,165.79,81225673.0,166.0983,1683172800000,832121,
170.975,174.3,170.76,173.57,113402971.0,173.3116,1683259200000,915977,
172.48,173.85,172.11,173.5,55962634.0,173.321,1683518400000,563138,
173.05,173.54,171.6,171.77,45326874.0,172.3162,1683604800000,456209,
173.02,174.03,171.9,173.555,53724501.0,173.1737,1683691200000,511486,
173.85,174.59,172.17,173.75,49473076.0,173.4903,1683777600000,501955,
173.62,174.06,171.0,172.57,45533138.0,172.3696,1683864000000,490533,
173.16,173.21,171.47,172.07,37264259.0,172.1109,1684123200000,444785,
171.99,173.1383,171.7991,172.07,42110293.0,172.2781,1684209600000,436165,
171.71,172.925,170.4201,172.69,57934404.0,171.85,1684296000000,554940,
173.0,175.24,172.58,175.05,65496657.0,174.3014,1684382400000,595692,
176.39,176.39,174.94,175.16,55525641.0,175.5191,1684468800000,532731,
173.98,174.71,173.45,174.2,43570932.0,174.1828,1684728000000,526393,
173.13,173.3794,171.275,171.56,50745163.0,172.1908,1684814400000,535091,
171.09,172.4183,170.52,171.84,43711588.0,171.5088,1684900800000,492275,
172.41,173.895,171.69,172.99,55889523.0,172.8818,1684987200000,534909,
173.32,175.77,173.11,175.43,54834975.0,175.1454,1685073600000,529918,
176.96,178.99,176.57,177.3,55963954.0,177.4489,1685419200000,651318,
177.325,179.35,176.76,177.25,99625288.0,177.9376,1685505600000,669221,
177.7,180.12,176.9306,180.09,68901712.0,179.3796,1685592000000,624132,
181.03,181.78,179.26,180.95,61996852.0,180.6479,1685678400000,617235,
182.63,184.951,178.035,179.58,121722517.0,182.1408,1685937600000,1286180,
179.965,180.12,177.43,179.21,64845314.0,178.7093,1686024000000,705164,
178.44,181.21,177.32,177.82,61944615.0,178.6619,1686110400000,669062,
177.895,180.84,177.46,180.57,50210681.0,179.5493,1686196800000,548456,
181.5,182.23,180.63,180.96,48869360.0,181.4395,1686283200000,557894,
181.27,183.89,180.97,183.79,54754995.0,182.836,1686542400000,562058,
182.8,184.15,182.44,183.31,54867129.0,183.1702,1686628800000,608337,
183.37,184.39,182.02,183.95,57462782.0,183.7101,1686715200000,614097,
183.96,186.52,183.78,186.01,65433166.0,185.5672,1686801600000,697003,
186.73,186.99,184.27,184.92,101151225.0,185.4644,1686888000000,616272,
184.41,186.1,184.41,185.01,49799092.0,185.2709,1687233600000,577495,
184.9,185.41,182.5901,183.96,49515697.0,184.0809,1687320000000,520855,
183.74,187.045,183.67,187.0,51245327.0,186.1166,1687406400000,563076,
185.55,187.56,185.01,186.68,53112346.0,186.4952,1687492800000,539704,
186.83,188.05,185.23,185.27,48088661.0,186.3292,1687752000000,584497,
185.89,188.39,185.67,188.06,50731499.0,187.4998,1687838400000,511869,
187.93,189.9,187.6,189.25,51216801.0,188.8916,1687924800000,559145,
189.08,190.07,188.94,189.59,46347308.0,189.5561,1688011200000,525367,
191.63,194.48,191.26,193.97,85068452.0,193.102,1688097600000,774380,
193.78,193.88,191.76,192.46,31458198.0,192.6624,1688356800000,500175,
191.565,192.98,190.62,191.33,46896861.0,191.5803,1688529600000,560170,
189.84,192.02,189.2,191.81,45155523.0,190.8214,1688616000000,562755,
191.41,192.67,190.24,190.68,46757498.0,191.4218,1688702400000,538826,
189.26,189.99,187.035,188.61,59912163.0,188.3628,1688961600000,736912,
189.16,189.3,186.6,188.08,46638119.0,187.8219,1689048000000,577717,
189.68,191.7,188.47,189.77,60750218.0,189.9586,1689134400000,652126,
190.5,191.19,189.78,190.54,41337338.0,190.565,1689220800000,467952,
190.23,191.1799,189.63,190.69,41616242.0,190.4662,1689307200000,513233,
191.9,194.32,191.81,193.99,50520159.0,193.2997,1689566400000,602852,
193.35,194.33,192.415,193.73,48153774.0,193.3846,1689652800000,544605,
193.1,198.23,192.65,195.1,80492323.0,194.9188,1689739200000,776766,
195.09,196.47,192.495,193.13,59581196.0,194.276,1689825600000,639817,
194.1,194.97,191.23,191.94,71451683.0,192.5948,1689912000000,580360,
193.41,194.91,192.25,192.75,45507451.0,193.2011,1690171200000,525855,
193.33,194.44,192.915,193.62,37283201.0,193.804,1690257600000,445394,
193.67,195.64,193.32,194.5,47471868.0,194.3737,1690344000000,502309,
196.02,197.2,192.55,193.22,47439680.0,194.8773,1690430400000,570472,
194.67,196.626,194.14,195.83,47691443.0,195.8075,1690516800000,519151,
196.06,196.49,195.26,196.45,38824113.0,196.1507,1690776000000,530506,
196.235,196.73,195.28,195.605,35281426.0,195.8486,1690862400000,477616,
195.04,195.18,191.8507,192.58,50388811.0,192.9395,1690948800000,620582,
191.57,192.37,190.69,191.17,62243282.0,191.1312,1691035200000,754703,
185.52,187.38,181.92,181.99,115956841.0,184.279,1691121600000,1336765,
182.13,183.13,177.35,178.85,97105069.0,179.0119,1691380800000,1159281,
179.69,180.27,177.58,179.8,67769003.0,178.9854,1691467200000,709019,
180.87,180.93,177.01,178.19,60303492.0,178.4887,1691553600000,666112,
179.48,180.75,177.6,177.97,54686851.0,178.7951,1691640000000,652995,
177.32,178.62,176.55,177.79,51036672.0,177.8056,1691726400000,586481,
177.97,179.69,177.305,179.46,43675627.0,178.9475,1691985600000,564982,
178.88,179.48,177.05,177.45,43574863.0,177.9886,1692072000000,510071,
177.13,178.54,176.5,176.57,45712957.0,177.4133,1692158400000,526074,
